0.0460605913,2.28944884836,1,1,3,11
0.049377,2.15939736548,1,1,3,12
0.0468137351,2.36201237755,1,1,3,13
0.0464394994,2.13022993426,1,1,3,14
0.0544366322,2.36110252193,1,1,3,15
0.0542127942,2.28173715336,1,1,3,16
0.0463576387,2.32122471913,1,1,3,17
0.0464817827,2.29587219506,1,1,3,18
0.0443123801,2.21502710702,1,1,3,19
0.0515755146,2.31192827967,1,1,3,20
0.0475865657,2.25018483369,1,1,3,21
0.0505594008,2.21878528416,1,1,3,22
0.051173394,2.15394358609,1,1,3,23
0.0507467569,2.15122819795,1,1,3,24
0.0445089919,2.18855817037,1,1,3,25
0.0386837696,2.04452896086,1,1,3,26
0.0501028832,2.20071869542,1,1,3,27
0.0460422331,2.18102963397,1,1,3,28
0.0470511089,2.14339530172,1,1,3,29
0.0538844677,2.38823473185,1,1,3,30
0.0446431664,2.17977377736,1,1,3,31
0.047252893,2.17420960754,1,1,3,32
0.0471856785,2.27428060232,1,1,3,33
0.0520586504,2.23491072526,1,1,3,34
0.0466366964,2.30070322338,1,1,3,35
0.048696548,2.26182991365,1,1,3,36
0.04274522,2.1731745031,1,1,3,42
0.0455179551,2.15091605157,1,1,3,37
0.053184015,2.20216952791,1,1,3,38
0.0470799837,2.24713873755,1,1,3,39
0.0564769584,2.38563501791,1,1,3,40
0.0439240335,2.3231070382,1,1,3,41
0.0678821805,2.52817223024,1,1,4,4
0.073719218,2.47692260815,1,1,4,1
0.0639644697,2.47761453453,1,1,4,2
0.0618927,2.36949110024,1,1,4,3
0.0694566003,2.5513628482,1,1,4,5
0.0848953626,2.72532203855,1,1,4,6
0.0726995784,2.55874037466,1,1,4,7
0.072402899,2.63134888996,1,1,4,8
0.0637721309,2.4535082717,1,1,4,9
0.0775653551,2.63539050653,1,1,4,10
0.0651916479,2.57890119293,1,1,4,11
0.0742320917,2.46456320045,1,1,4,12
0.0692071444,2.59644609539,1,1,4,13
0.0632383845,2.35853484354,1,1,4,14
0.0784881404,2.63866230158,1,1,4,15
0.0736686681,2.52353280866,1,1,4,16
0.0762624349,2.71764974364,1,1,4,17
0.075903851,2.72139272259,1,1,4,18
0.0705252938,2.55564521152,1,1,4,19
0.0721365089,2.59877222718,1,1,4,20
0.0756168561,2.46460773842,1,1,4,21
0.0768144035,2.52279807437,1,1,4,22
0.0657106238,2.39108572527,1,1,4,23
0.0585460772,2.42531390176,1,1,4,25
0.0566129877,2.27498942843,1,1,4,26
0.0734591552,2.54852109252,1,1,4,27
0.0670147286,2.33824644229,1,1,4,28
0.0719197905,2.43265993254,1,1,4,29
0.0785005392,2.66517793213,1,1,4,30
0.0671747373,2.39067162847,1,1,4,31
0.0691956076,2.37305768641,1,1,4,32
0.0741118903,2.81208641406,1,1,4,33
0.0767963456,2.5152961917,1,1,4,34
0.0739363778,2.67352941151,1,1,4,35
0.0822309663,2.6641026103,1,1,4,36
0.0670091648,2.52044615022,1,1,4,42
0.0679616302,2.38153108588,1,1,4,37
0.0785916782,2.4689010463,1,1,4,38
0.0703394929,2.5456053934,1,1,4,39
0.0806569314,2.73245529956,1,1,4,40
0.0755742836,2.82232833786,1,1,4,41
0.0596062418,2.35742894166,1,1,5,5
0.0695544469,2.51384127045,1,1,5,1
0.0603432631,2.39246800726,1,1,5,2
0.0627818478,2.47589325093,1,1,5,3
0.063464995,2.45246226025,1,1,5,4
0.0733640627,2.51394410565,1,1,5,6
0.0615686274,2.47689011336,1,1,5,7
0.0642412136,2.49024307154,1,1,5,8
0.0610367816,2.4171757714,1,1,5,9
0.0640403793,2.44279413941,1,1,5,10
0.0695539247,2.51783677216,1,1,5,11
0.0648351449,2.28665211727,1,1,5,12
0.0660587709,2.54909544931,1,1,5,13
0.0662444873,2.34391857506,1,1,5,14
0.0693740206,2.4973505186,1,1,5,15
0.0738041452,2.48679251956,1,1,5,16
0.0636090977,2.4920778343,1,1,5,17
0.0635593054,2.53882399412,1,1,5,18
0.065931436,2.44253282095,1,1,5,19
0.0636053226,2.48182957334,1,1,5,20
0.0717763984,2.43374536958,1,1,5,21
0.0646161065,2.3647882409,1,1,5,22
0.0687449292,2.31283642534,1,1,5,23
0.0714958491,2.39518998865,1,1,5,24
0.0548364069,2.29449612308,1,1,5,25
0.0568151714,2.33880737259,1,1,5,26
0.0641329727,2.37949353549,1,1,5,27
0.0615913014,2.38187449274,1,1,5,28
0.0618135726,2.36202701294,1,1,5,29
0.0580206866,2.4414467828,1,1,5,30
0.0633851949,2.40701179736,1,1,5,31
0.0607204994,2.32570906278,1,1,5,32
0.0667701814,2.49033884214,1,1,5,33
0.0679085206,2.49064031184,1,1,5,34
0.0691124573,2.56492506713,1,1,5,35
0.0680399353,2.52202743085,1,1,5,36
0.0639518141,2.44585028161,1,1,5,42
0.0614909302,2.28942229978,1,1,5,37
0.0714069724,2.44510583146,1,1,5,38
0.072429197,2.54789278752,1,1,5,39
0.0672820347,2.51096028273,1,1,5,40
0.0664963455,2.62511888456,1,1,5,41
0.0915098723,2.0798773381,1,1,6,6
0.0889000122,1.95288013068,1,1,6,1
0.0820193132,1.98630033432,1,1,6,2
0.0768842701,1.93681420416,1,1,6,3
0.0880718115,2.05676698942,1,1,6,4
0.0855553161,1.93366629191,1,1,6,5
0.0915211231,2.07649856871,1,1,6,7
0.1029724074,2.15699880443,1,1,6,8
0.0829288574,1.94356772791,1,1,6,9
0.0949476425,2.05899264044,1,1,6,10
0.0952150258,2.10994460015,1,1,6,11
0.0900967127,1.8483575674,1,1,6,12
0.0898699778,2.22232963778,1,1,6,13
0.0782077436,1.83467022204,1,1,6,14
0.0924506423,2.00173889241,1,1,6,15
0.1039614144,2.0566547699,1,1,6,16
0.0942282583,2.0966268209,1,1,6,17
0.0881963267,2.12642004998,1,1,6,18
0.0779138411,1.9222565194,1,1,6,19
0.0822365741,2.04343833753,1,1,6,20
0.0896601983,1.98199963642,1,1,6,21
0.0878077756,1.88794077059,1,1,6,22
0.1032897462,1.97149938059,1,1,6,23
0.0976278345,1.90662001729,1,1,6,24
0.0806828873,1.93757242268,1,1,6,25
0.0729364036,1.74849292071,1,1,6,26
0.0773786978,1.84787955169,1,1,6,27
0.0782985928,1.83088426738,1,1,6,28
0.0903204111,1.94031394812,1,1,6,29
0.0813346818,1.90914374789,1,1,6,30
0.0838403898,1.85845620105,1,1,6,31
0.0837534787,1.82763336956,1,1,6,32
0.0827877329,2.05377663615,1,1,6,33
0.0894341234,1.94844666764,1,1,6,34
0.0917232511,2.04679357341,1,1,6,35
0.0941523855,2.10377908908,1,1,6,36
0.0879062165,2.04201275222,1,1,6,42
0.0871509924,1.9355217391,1,1,6,37
0.1118610713,2.03572677944,1,1,6,38
0.0951773646,2.03650021158,1,1,6,39
0.0912518631,2.04936190877,1,1,6,40
0.0860976688,2.13513638005,1,1,6,41
0.0593293451,2.27631792365,1,1,7,7
0.0615794943,2.239513215,1,1,7,1
0.0605252462,2.34387560339,1,1,7,2
0.0510900698,2.13858660711,1,1,7,3
0.0602481951,2.30020666941,1,1,7,4
0.059344704,2.26257966206,1,1,7,5
0.068381802,2.38058312588,1,1,7,6
0.0599072149,2.35413320517,1,1,7,8
0.0595606697,2.26682785092,1,1,7,9
0.0579301204,2.20882771384,1,1,7,10
0.0622554348,2.40257106919,1,1,7,11
0.0588893932,2.1241888536,1,1,7,12
0.0662366185,2.47452320582,1,1,7,13
0.0651664659,2.2483667408,1,1,7,14
0.0677026481,2.3796557241,1,1,7,15
0.0601101508,2.21128212561,1,1,7,16
0.0592446727,2.3164827565,1,1,7,17
0.061753502,2.32471058492,1,1,7,18
0.0615692862,2.24695694325,1,1,7,19
0.0627403754,2.3212185374,1,1,7,20
0.0666809535,2.3218877199,1,1,7,21
0.0667192838,2.21041416082,1,1,7,22
0.0684423818,2.24201936582,1,1,7,23
0.0701739951,2.30027236217,1,1,7,24
0.0466018309,2.07279504832,1,1,7,25
0.0515080529,2.11816594778,1,1,7,26
0.0610909606,2.21683085643,1,1,7,27
0.0558059987,2.11374202643,1,1,7,28
0.0643346707,2.20816749611,1,1,7,29
0.0615335771,2.37633751059,1,1,7,30
0.0576903003,2.17545898337,1,1,7,31
0.0592022526,2.12198106608,1,1,7,32
0.0674678591,2.47729842671,1,1,7,33
0.0623216021,2.3167096947,1,1,7,34
0.0673392655,2.43379821005,1,1,7,35
0.0695432875,2.44569566678,1,1,7,36
0.06030327,2.29216928542,1,1,7,42
0.0596702225,2.13549574411,1,1,7,37
0.0608664691,2.17008201107,1,1,7,38
0.0646008193,2.23029820831,1,1,7,39
0.0709353417,2.4384623622,1,1,7,40
0.0615701798,2.3622273733,1,1,7,41
0.08600431,3.04284454243,1,1,8,8
0.0883047873,2.80547309865,1,1,8,1
0.0703882969,2.88643232431,1,1,8,2
0.0734061961,2.86618341278,1,1,8,3
0.0769704371,2.91922214358,1,1,8,4
0.0795687162,2.83999274794,1,1,8,5
0.086701833,2.86930978651,1,1,8,6
0.0778975038,2.90496968281,1,1,8,7
0.0706151302,2.78511208333,1,1,8,9
0.0886655551,2.98192602618,1,1,8,10
0.0737226351,3.02136955206,1,1,8,11
0.0806800063,2.80351405673,1,1,8,12
0.0753894385,3.20699818137,1,1,8,13
0.0666693349,2.54733509898,1,1,8,14
0.0913384148,3.1364584815,1,1,8,15
0.1045118668,3.10053222902,1,1,8,16
0.0963014758,3.24037242427,1,1,8,17
0.0736458138,2.88537451742,1,1,8,18
0.0862305915,2.9478525028,1,1,8,19
0.0669224519,2.78551384371,1,1,8,20
0.1016438108,3.12045925782,1,1,8,21
0.0783551719,2.70842603005,1,1,8,22
0.0776266408,2.66360198663,1,1,8,23
0.0845334385,2.81312523292,1,1,8,24
0.0704894228,2.65039134623,1,1,8,25
0.0620040103,2.50285860366,1,1,8,26
0.0764748965,2.70341860879,1,1,8,27
0.074094411,2.70137867,1,1,8,28
0.0839659478,2.84005632486,1,1,8,29
0.0869898952,2.96930758719,1,1,8,30
0.0655824727,2.51995252128,1,1,8,31
0.0728009213,2.56469286499,1,1,8,32
0.0775627364,3.10094967567,1,1,8,33
0.0890944841,2.99449391953,1,1,8,34
0.080919786,2.95652173832,1,1,8,35
0.0966312524,3.22625951678,1,1,8,36
0.070775302,2.74500788337,1,1,8,42
0.0725642918,2.5909879133,1,1,8,37
0.0921649034,2.88395393013,1,1,8,38
0.0995850098,3.03479786166,1,1,8,39
0.0861101809,3.00891530433,1,1,8,40
0.0802061292,3.01002041663,1,1,8,41
0.0557578023,2.4240292932,1,1,9,9
0.0609568587,2.40683568823,1,1,9,1
0.0538315032,2.47564766863,1,1,9,2
0.0524362467,2.44038676829,1,1,9,3
0.0606701714,2.58170131318,1,1,9,4
0.0590102459,2.47016618108,1,1,9,5
0.0644969595,2.44463661659,1,1,9,6
0.0584183538,2.48124603567,1,1,9,7
0.0570124127,2.54055973164,1,1,9,8
0.0543584605,2.45314995251,1,1,9,10
0.0569930663,2.49068827429,1,1,9,11
0.0583301956,2.32531247512,1,1,9,12
0.0614287634,2.62789837346,1,1,9,13
0.0601422345,2.47480648719,1,1,9,14
0.0615344457,2.50855497822,1,1,9,15
0.0619848308,2.52853325607,1,1,9,16
0.061043312,2.52232558141,1,1,9,17
0.0537617484,2.46173473099,1,1,9,18
0.0535924228,2.44493156609,1,1,9,19
0.0541567288,2.44165380014,1,1,9,20
0.0601449186,2.4164143786,1,1,9,21
0.0585654311,2.31947672832,1,1,9,22
0.0609538465,2.36782042026,1,1,9,23
0.0621648924,2.36265366881,1,1,9,24
0.0441053586,2.24546692373,1,1,9,25
0.0555615866,2.37919079969,1,1,9,26
0.0599836599,2.43053953496,1,1,9,27
0.0590542946,2.43340370325,1,1,9,28
0.0547567635,2.40393368378,1,1,9,29
0.0653396261,2.6845922762,1,1,9,30
0.0516947676,2.41322197805,1,1,9,31
0.0538423507,2.38244924773,1,1,9,32
0.0587055123,2.5469475655,1,1,9,33
0.0598860199,2.47112441392,1,1,9,34
0.0568892112,2.46132281892,1,1,9,35
0.0616403693,2.49219068384,1,1,9,36
0.0548724238,2.43641963242,1,1,9,42
0.0591728528,2.36840649532,1,1,9,37
0.0631591639,2.37840810244,1,1,9,38
0.0609410987,2.41230506246,1,1,9,39
0.0629860353,2.53390151587,1,1,9,40
0.0543147034,2.587903972,1,1,9,41
0.0764937924,2.61515347838,1,1,10,10
0.0804804144,2.7047684655,1,1,10,1
0.0657572627,2.65917024434,1,1,10,2
0.0622811469,2.58540159728,1,1,10,3
0.0944066905,3.04538978947,1,1,10,4
0.0684706305,2.55811184937,1,1,10,5
0.1025160858,3.02798905346,1,1,10,6
0.0676529565,2.64875584998,1,1,10,7
0.079990709,2.92619337308,1,1,10,8
0.0640194865,2.47298847092,1,1,10,9
0.073773313,2.80172396642,1,1,10,11
0.070863016,2.49761369553,1,1,10,12
0.0734094908,2.78893293754,1,1,10,13
0.0659743433,2.48800935089,1,1,10,14
0.0797529275,2.7912268939,1,1,10,15
0.0778435732,2.89755508092,1,1,10,16
0.0782677614,2.84364974746,1,1,10,17
0.0720929544,2.79525624838,1,1,10,18
0.0718728619,2.65569206207,1,1,10,19
0.0670522136,2.71877122946,1,1,10,20
0.0863927744,2.72830463762,1,1,10,21
0.0739456628,2.71132575542,1,1,10,22
0.0768469992,2.5738441905,1,1,10,23
0.0853389896,2.77805455654,1,1,10,24
0.0555312466,2.4852796978,1,1,10,25
0.0610694776,2.36215179412,1,1,10,26
0.0761493138,2.72036119368,1,1,10,27
0.0641013064,2.41643358694,1,1,10,28
0.0667307322,2.68082603311,1,1,10,29
0.0829564107,2.87990435086,1,1,10,30
0.063853024,2.47550501772,1,1,10,31
0.0679257272,2.5251810881,1,1,10,32
0.082927587,2.97012641019,1,1,10,33
0.079552579,2.74411030646,1,1,10,34
0.0714648429,2.72180145475,1,1,10,35
0.0737157041,2.68387140826,1,1,10,36
0.0682630705,2.57317443719,1,1,10,42
0.0730266323,2.5357711791,1,1,10,37
0.0742445271,2.71980872271,1,1,10,38
0.0806775854,2.82645195374,1,1,10,39
0.0754057711,2.78601313997,1,1,10,40
0.0753217166,2.94856803982,1,1,10,41
0.0741658519,3.09607877445,1,1,11,11
0.0716412726,2.71580354972,1,1,11,1
0.0643654862,2.79952348603,1,1,11,2
0.0597254856,2.6738353376,1,1,11,3
0.0725272514,2.7609042445,1,1,11,4
0.0648219996,2.66362593294,1,1,11,5
0.0889819786,3.05902689226,1,1,11,6
0.07116801,2.88642721176,1,1,11,7
0.0731367342,2.79485338812,1,1,11,8
0.0650591358,2.67452861511,1,1,11,9
0.0674599465,2.75787808925,1,1,11,10
0.0802710502,2.81969814075,1,1,11,12
0.0820253003,3.13080714653,1,1,11,13
0.0672494262,2.5608800802,1,1,11,14
0.0785749345,3.05493426035,1,1,11,15
0.0798990846,2.99507069563,1,1,11,16
0.0855903627,3.20133463638,1,1,11,17
0.0720638288,3.08895861692,1,1,11,18
0.0759633911,3.06714094533,1,1,11,19
0.0794697864,3.08111916671,1,1,11,20
0.0863500581,2.95111819979,1,1,11,21
0.0714988032,2.71230452746,1,1,11,22
0.0814012474,2.82621212433,1,1,11,24
0.0601203316,2.63137214305,1,1,11,25
0.0537979529,2.38234352534,1,1,11,26
0.0715779933,2.65095807706,1,1,11,27
0.0690458726,2.65957898904,1,1,11,28
0.0717548248,2.72587566677,1,1,11,29
0.0789545586,2.97785874363,1,1,11,30
0.0583114968,2.38939885925,1,1,11,31
0.064190319,2.50130285977,1,1,11,32
0.0839391275,3.16410657925,1,1,11,33
0.0754045342,2.9266664354,1,1,11,34
0.076450859,2.97250560784,1,1,11,35
0.076849259,2.88858169866,1,1,11,36
0.0645860314,2.63180015052,1,1,11,42
0.0670600684,2.73889073181,1,1,11,37
0.0738715439,2.80409535295,1,1,11,38
0.0740491826,3.00017290841,1,1,11,39
0.0903435491,3.23320316439,1,1,11,40
0.071926199,3.07075995979,1,1,11,41
0.0853101916,1.62452882507,1,1,12,12
0.0830679345,1.66564320424,1,1,12,1
0.0760254896,1.75209349358,1,1,12,2
0.0690409165,1.67982034063,1,1,12,3
0.0844194294,1.8167045378,1,1,12,4
0.0798018466,1.71472678832,1,1,12,5
0.0951531966,1.79348453747,1,1,12,6
0.0838368971,1.81585797788,1,1,12,7
0.0834966734,1.80715728591,1,1,12,8
0.0817034185,1.75045932253,1,1,12,9
0.0791931289,1.74660512614,1,1,12,10
0.0858911346,1.8847254897,1,1,12,11
0.0844054316,1.87623347813,1,1,12,13
0.0822334269,1.70489791276,1,1,12,14
0.0861073001,1.76632177022,1,1,12,15
0.0829137588,1.72222731767,1,1,12,16
0.0839158845,1.81910952575,1,1,12,17
0.0759488612,1.80467266998,1,1,12,18
0.076360913,1.74982588112,1,1,12,19
0.0802065526,1.81957978039,1,1,12,20
0.091696828,1.76467373571,1,1,12,21
0.0828557631,1.67786170669,1,1,12,22
0.0929708324,1.71215495178,1,1,12,23
0.0960740919,1.7396020715,1,1,12,24
0.0719825292,1.65753104989,1,1,12,25
0.067926539,1.59589802676,1,1,12,26
0.0825372601,1.7189262683,1,1,12,27
0.0788479196,1.66618532356,1,1,12,28
0.0856804317,1.67656557735,1,1,12,29
0.0869407869,1.75968218159,1,1,12,30
0.077087169,1.63515782745,1,1,12,31
0.0746229352,1.63573941882,1,1,12,32
0.0799112007,1.76470549285,1,1,12,33
0.0811319096,1.7381364957,1,1,12,34
0.0764853957,1.77978408656,1,1,12,35
0.0813804611,1.80540422194,1,1,12,36
0.0803124269,1.74622356502,1,1,12,42
0.0782719373,1.65337122324,1,1,12,37
0.0989533045,1.7729117532,1,1,12,38
0.0928932509,1.77000698937,1,1,12,39
0.092269215,1.90360984678,1,1,12,40
0.0777512972,1.8621923937,1,1,12,41
0.0756145922,3.15543295958,1,1,13,13
0.0757295709,2.98281247603,1,1,13,1
0.0655220365,2.91126824525,1,1,13,2
0.0612824946,2.66983938243,1,1,13,3
0.0720307565,3.00730281535,1,1,13,4
0.0740694033,2.90393906949,1,1,13,5
0.0856224521,3.2541153186,1,1,13,6
0.0662743447,2.84334414303,1,1,13,7
0.0785646045,3.11480192025,1,1,13,8
0.0670497285,2.81592956503,1,1,13,9
0.0663313916,2.80622780045,1,1,13,10
0.0804275278,3.17121637772,1,1,13,11
0.0909984635,3.45979267422,1,1,13,12
0.0716881734,2.83307672615,1,1,13,14
0.0798159407,3.23384448483,1,1,13,15
0.0792110699,3.25766516974,1,1,13,16
0.0795200183,3.00722858674,1,1,13,17
0.075251141,3.16325528281,1,1,13,18
0.0734970038,2.94207855184,1,1,13,19
0.0792516473,3.10236137107,1,1,13,20
0.0960758158,3.5799004801,1,1,13,21
0.0732089865,2.87361107966,1,1,13,22
0.0780297721,2.96900863292,1,1,13,23
0.0844800404,3.36076229227,1,1,13,24
0.0633577246,2.86601344569,1,1,13,25
0.0600511033,2.70711822535,1,1,13,26
0.0762058968,2.96206913617,1,1,13,27
0.0743837597,2.87872862063,1,1,13,28
0.0742514425,2.91850241333,1,1,13,29
0.075062072,2.98589882543,1,1,13,30
0.0671704691,2.84600744824,1,1,13,31
0.0661494226,2.60402888512,1,1,13,32
0.0730247962,3.1254352384,1,1,13,33
0.0926926477,3.33051076736,1,1,13,34
0.0812097113,3.0561010685,1,1,13,35
0.0910858924,3.20388533713,1,1,13,36
0.0737452603,2.82573766111,1,1,13,42
0.0663092608,2.67199563842,1,1,13,37
0.0783881623,2.9721691181,1,1,13,38
0.0830462011,3.63253923344,1,1,13,39
0.0781506134,3.41251228609,1,1,13,40
0.0686263773,3.01096491249,1,1,13,41
0.0650036673,1.74918561664,1,1,14,14
0.070716848,1.82990542966,1,1,14,1
0.0673074406,1.91898952032,1,1,14,2
0.0630210384,1.82993541529,1,1,14,3
0.0690776986,1.92511680681,1,1,14,4
0.0732272353,1.89775175387,1,1,14,5
0.0813050638,1.95211102424,1,1,14,6
0.0686012893,1.88535757225,1,1,14,7
0.0760758531,1.98188584292,1,1,14,8
0.0670297802,1.85618550443,1,1,14,9
0.0650924531,1.87460715395,1,1,14,10
0.0712947986,1.92489902956,1,1,14,11
0.0720498849,1.73352702282,1,1,14,12
0.070099261,1.97160595994,1,1,14,13
0.0787790859,1.96935815405,1,1,14,15
0.0743890928,1.92229024376,1,1,14,16
0.0782145586,1.97195946839,1,1,14,17
0.0702338757,1.94957044452,1,1,14,18
0.0707119441,1.93712503041,1,1,14,19
0.0706652271,1.94256929633,1,1,14,20
0.0837593157,1.96597352777,1,1,14,21
0.0712656684,1.77418573825,1,1,14,22
0.0721693983,1.80053106213,1,1,14,23
0.0751242733,1.79199636189,1,1,14,24
0.0581186637,1.76417303812,1,1,14,25
0.0588589245,1.73055801155,1,1,14,26
0.0797599773,1.95123602355,1,1,14,27
0.0697045075,1.79631221935,1,1,14,28
0.0738545552,1.84818727641,1,1,14,29
0.0776049388,1.92745735265,1,1,14,30
0.0645440149,1.79056502917,1,1,14,31
0.0688319723,1.76648146829,1,1,14,32
0.069415347,1.92844130991,1,1,14,33
0.0773566709,1.92650432619,1,1,14,34
0.0700063999,1.96512240478,1,1,14,35
0.0761219633,1.90312525207,1,1,14,36
0.0643218737,1.87221521651,1,1,14,42
0.0710866731,1.79854377184,1,1,14,37
0.0761554177,1.88933205316,1,1,14,38
0.0786923012,1.95303858794,1,1,14,39
0.079431184,1.95868806066,1,1,14,40
0.0631808406,1.94622514683,1,1,14,41
0.1068235475,2.49069887185,1,1,15,15
0.0944985348,2.32693551746,1,1,15,1
0.0758551539,2.28028650356,1,1,15,2
0.078132019,2.25582963154,1,1,15,3
0.0914372379,2.42744823505,1,1,15,4
0.0852398178,2.34978370592,1,1,15,5
0.0995527963,2.35806431182,1,1,15,6
0.0856804403,2.45677917435,1,1,15,7
0.0877714691,2.37920676596,1,1,15,8
0.0794404638,2.21294763475,1,1,15,9
0.0840330099,2.29705989845,1,1,15,10
0.10030931,2.63013468038,1,1,15,11
0.0993778496,2.268970062,1,1,15,12
0.094820985,2.56537788012,1,1,15,13
0.1060944863,2.30061862705,1,1,15,14
0.0872841971,2.33036528134,1,1,15,16
0.1015625724,2.64438594645,1,1,15,17
0.0885742428,2.45743428103,1,1,15,18
0.0913249337,2.33767086585,1,1,15,19
0.0882682539,2.47976478099,1,1,15,20
0.1063304921,2.50866792228,1,1,15,21
0.0918189533,2.25390407884,1,1,15,22
0.0980294837,2.26940853377,1,1,15,23
0.0971775663,2.27833741053,1,1,15,24
0.0790997739,2.18158485772,1,1,15,25
0.0785927752,2.08970632063,1,1,15,26
0.0828120612,2.17195298057,1,1,15,27
0.0771081329,2.04441583147,1,1,15,28
0.0946966428,2.25769299977,1,1,15,29
0.0959957164,2.31766023552,1,1,15,30
0.0734123267,2.07634278634,1,1,15,31
0.0905535902,2.14422420955,1,1,15,32
0.116379759,2.70194508021,1,1,15,33
0.0905906114,2.41462905626,1,1,15,34
0.0912880617,2.47381218862,1,1,15,35
0.0894716191,2.38495158769,1,1,15,36
0.0828672293,2.31709982019,1,1,15,42
0.0986519589,2.27535497181,1,1,15,37
0.1011039473,2.39765939371,1,1,15,38
0.0990255719,2.35464407693,1,1,15,39
0.1046466606,2.60244575321,1,1,15,40
0.0904139804,2.60370640586,1,1,15,41
0.0839790846,2.20862609839,1,1,16,16
0.0847590654,2.20193113113,1,1,16,1
0.0752306484,2.24898097724,1,1,16,2
0.0702549211,2.09861901567,1,1,16,3
0.0760035909,2.26752134686,1,1,16,4
0.0834413314,2.2825359789,1,1,16,5
0.0898976842,2.31321382629,1,1,16,6
0.086982622,2.28315851212,1,1,16,7
0.0801752728,2.30337847043,1,1,16,8
0.0761456806,2.10734753496,1,1,16,9
0.0816732245,2.2353781949,1,1,16,10
